Source_Name,Sub_Class,Predicted_Macro_Class,Confidence,Prob_AGN,Prob_Binary,Prob_Galactic,Prob_Galaxy,Prob_Pulsar,Final_Class
4FGL J1505.1-5145,unass,Galactic,0.5143,0.1401,0.06,0.5143,0.035,0.2506,ambiguous
4FGL J0844.9-4117,unass,Galactic,0.5139,0.1603,0.0051,0.5139,0.0101,0.3107,ambiguous
4FGL J0008.4+6926,unass,Galactic,0.5139,0.2551,0.045,0.5139,0.02,0.166,ambiguous
4FGL J1744.7-1557,unass,Galactic,0.5136,0.045,0.025,0.5136,0.005,0.4114,ambiguous
4FGL J1936.6+1921,unass,Galactic,0.5136,0.1439,0.0053,0.5136,0.0,0.3372,ambiguous
4FGL J0615.9+1416,unass,Galactic,0.513,0.3067,0.065,0.513,0.02,0.0953,ambiguous
4FGL J1735.4-2944,unass,Galactic,0.5117,0.1735,0.005,0.5117,0.1348,0.175,ambiguous
4FGL J1538.2-6201,unass,AGN,0.5112,0.5112,0.02,0.2449,0.005,0.2189,ambiguous
4FGL J1901.8-0718,unass,Pulsar,0.5104,0.145,0.0501,0.2946,0.0,0.5104,ambiguous
4FGL J1201.4-6703,unass,AGN,0.5101,0.5101,0.055,0.2888,0.03,0.116,ambiguous
4FGL J1656.4-0410,unass,Pulsar,0.51,0.245,0.015,0.175,0.055,0.51,ambiguous
4FGL J0748.8-1501,unass,AGN,0.51,0.51,0.015,0.245,0.085,0.145,ambiguous
4FGL J1214.7-5858,unass,AGN,0.51,0.51,0.02,0.31,0.01,0.15,ambiguous
4FGL J2058.0+3338,unass,Pulsar,0.51,0.32,0.05,0.115,0.005,0.51,ambiguous
4FGL J1926.5+2635,unass,AGN,0.51,0.51,0.09,0.3,0.0,0.1,ambiguous
4FGL J1731.6-2904,unass,Galactic,0.51,0.46,0.015,0.51,0.0,0.015,ambiguous
4FGL J1748.3-2906,unass,Galactic,0.51,0.005,0.11,0.51,0.0,0.375,ambiguous
4FGL J1250.8-5424,unass,AGN,0.51,0.51,0.085,0.315,0.0399,0.05,ambiguous
4FGL J1707.5-3657,unk,AGN,0.51,0.51,0.105,0.305,0.0,0.08,ambiguous
4FGL J1829.6-2545,unass,Galactic,0.5098,0.21,0.05,0.5098,0.05,0.1801,ambiguous
4FGL J1604.7-4518,unass,Galactic,0.5093,0.2251,0.035,0.5093,0.0,0.2306,ambiguous
4FGL J1744.0-1311,unass,Pulsar,0.5088,0.055,0.055,0.3812,0.0,0.5088,ambiguous
4FGL J1822.8-1118,unass,Galactic,0.507,0.2452,0.0401,0.507,0.0101,0.1976,ambiguous
4FGL J1716.5-5631,unass,AGN,0.5053,0.5053,0.035,0.3039,0.03,0.1257,ambiguous
4FGL J1740.7-2640,unass,Galactic,0.5053,0.01,0.0434,0.5053,0.005,0.4363,ambiguous
4FGL J1826.2-2830,unass,AGN,0.505,0.505,0.055,0.325,0.005,0.11,ambiguous
4FGL J1836.1-2656,unass,AGN,0.505,0.505,0.075,0.3183,0.0017,0.1,ambiguous
4FGL J2201.0-6928,unass,Pulsar,0.505,0.305,0.035,0.155,0.0,0.505,ambiguous
4FGL J1722.8-0418,unass,Galactic,0.505,0.13,0.07,0.505,0.035,0.26,ambiguous
4FGL J1742.2-1229,unass,AGN,0.505,0.505,0.05,0.375,0.0,0.07,ambiguous
4FGL J1903.5-0825,unass,AGN,0.505,0.505,0.03,0.155,0.03,0.28,ambiguous
4FGL J0600.1+0215,unass,AGN,0.505,0.505,0.12,0.255,0.005,0.115,ambiguous
4FGL J1717.6-4404,unass,Galactic,0.5049,0.2651,0.025,0.5049,0.005,0.2001,ambiguous
4FGL J1702.5-4803,unass,Galactic,0.5047,0.24,0.105,0.5047,0.025,0.1253,ambiguous
4FGL J0900.1-4402c,unass,Galactic,0.5047,0.0651,0.0351,0.5047,0.02,0.3751,ambiguous
4FGL J1806.9-2824,unass,Galactic,0.5043,0.2401,0.035,0.5043,0.02,0.2005,ambiguous
4FGL J1011.4-5729c,unass,Galactic,0.5042,0.1501,0.0151,0.5042,0.01,0.3206,ambiguous
4FGL J1603.0-4808,unass,Galactic,0.5041,0.2755,0.0052,0.5041,0.0001,0.2151,ambiguous
4FGL J1742.8-2246,unass,Galactic,0.504,0.0983,0.1003,0.504,0.0,0.2973,ambiguous
4FGL J0211.5+6219,unass,Galactic,0.504,0.2121,0.0951,0.504,0.0101,0.1787,ambiguous
4FGL J1123.2-5111,unass,AGN,0.5025,0.5025,0.055,0.2175,0.025,0.2,ambiguous
4FGL J1757.4-3125,unass,Galactic,0.5009,0.2102,0.035,0.5009,0.005,0.2489,ambiguous
4FGL J1628.6-4553,unass,Galactic,0.5004,0.1752,0.0151,0.5004,0.0051,0.3043,ambiguous
4FGL J1159.3-6122,unk,Galactic,0.5004,0.1017,0.0117,0.5004,0.02,0.3663,ambiguous
4FGL J1356.0-6747,unass,AGN,0.5003,0.5003,0.015,0.3091,0.0,0.1755,ambiguous
4FGL J0906.8-2122,unass,Pulsar,0.5,0.16,0.15,0.19,0.0,0.5,ambiguous
4FGL J1548.1-4416,unass,Pulsar,0.5,0.1601,0.055,0.2849,0.0,0.5,ambiguous
4FGL J0535.0+3615c,unass,AGN,0.5,0.5,0.02,0.2491,0.0151,0.2157,ambiguous
4FGL J1658.5-5034,unass,AGN,0.5,0.5,0.035,0.3899,0.005,0.0701,ambiguous
4FGL J1534.3-3312,unass,AGN,0.5,0.5,0.025,0.085,0.01,0.38,ambiguous
4FGL J1830.7-2414,unass,AGN,0.5,0.5,0.055,0.105,0.005,0.335,ambiguous
4FGL J1709.4-2127,unass,AGN,0.5,0.5,0.0,0.185,0.015,0.3,ambiguous
4FGL J1620.5-5729,unass,Galactic,0.4998,0.2302,0.05,0.4998,0.02,0.2,ambiguous
4FGL J1428.0-6026c,unass,Galactic,0.4998,0.05,0.02,0.4998,0.0,0.4301,ambiguous
4FGL J0125.3+6820,unass,Galactic,0.4996,0.3353,0.015,0.4996,0.0,0.15,ambiguous
4FGL J1644.9-4921,unass,Galactic,0.4995,0.365,0.03,0.4995,0.0,0.1055,ambiguous
4FGL J1635.4-3249,unass,Galactic,0.4995,0.155,0.0376,0.4995,0.0,0.3079,ambiguous
4FGL J0858.4-4615c,unass,Galactic,0.4994,0.1601,0.025,0.4994,0.015,0.3005,ambiguous
4FGL J1312.3-6257,unass,Galactic,0.4993,0.121,0.2544,0.4993,0.02,0.1053,ambiguous
4FGL J1536.2-6023,unass,Galactic,0.499,0.3451,0.0,0.499,0.0,0.1559,ambiguous
4FGL J0328.6+5330,unk,Galactic,0.498,0.325,0.0051,0.498,0.0001,0.1718,ambiguous
4FGL J0853.1-4407,unass,Galactic,0.497,0.192,0.0351,0.497,0.005,0.2709,ambiguous
4FGL J0131.7-5346,unass,AGN,0.4967,0.4967,0.0767,0.11,0.015,0.3017,ambiguous
4FGL J0833.3-4342c,unass,AGN,0.4963,0.4963,0.06,0.2586,0.0,0.1851,ambiguous
4FGL J1850.2-0201,unass,Galactic,0.4953,0.0551,0.05,0.4953,0.005,0.3946,ambiguous
4FGL J0444.4+1621,unass,AGN,0.4952,0.4952,0.2748,0.17,0.005,0.055,ambiguous
4FGL J1320.5-6256c,unass,AGN,0.4951,0.4951,0.02,0.36,0.0549,0.07,ambiguous
4FGL J0854.9-4426,unass,AGN,0.4951,0.4951,0.075,0.1799,0.08,0.1701,ambiguous
4FGL J0535.1-5422,unass,AGN,0.495,0.495,0.1198,0.2802,0.01,0.095,ambiguous
4FGL J1842.5-0359c,unk,Pulsar,0.495,0.085,0.06,0.36,0.0,0.495,ambiguous
4FGL J1818.6-3206,unass,Pulsar,0.495,0.335,0.065,0.105,0.0,0.495,ambiguous
4FGL J1842.4-3135,unass,AGN,0.495,0.495,0.025,0.34,0.02,0.12,ambiguous
4FGL J0545.8-0905,unass,AGN,0.495,0.495,0.045,0.2351,0.1749,0.05,ambiguous
4FGL J0819.5-3439,unk,Galactic,0.4916,0.2724,0.0101,0.4916,0.0151,0.2109,ambiguous
4FGL J1809.9-2813,unass,Galactic,0.4904,0.19,0.035,0.4904,0.025,0.2596,ambiguous
4FGL J1740.7-6750,unass,AGN,0.4904,0.4904,0.075,0.2189,0.0,0.2157,ambiguous
4FGL J1914.1+2621,unass,AGN,0.4902,0.4902,0.01,0.1948,0.03,0.275,ambiguous
4FGL J0612.6+1520c,unass,AGN,0.4901,0.4901,0.0,0.343,0.01,0.1568,ambiguous
4FGL J1757.1-2848c,unass,AGN,0.4901,0.4901,0.065,0.3049,0.0,0.1401,ambiguous
4FGL J1735.2-2153,unass,Galactic,0.49,0.24,0.16,0.49,0.0,0.11,ambiguous
4FGL J1733.0-2837,unass,Galactic,0.49,0.315,0.035,0.49,0.025,0.135,ambiguous
4FGL J1643.3-3148,unass,Galactic,0.49,0.11,0.01,0.49,0.005,0.385,ambiguous
4FGL J1021.8-6308,unass,AGN,0.49,0.49,0.19,0.25,0.015,0.055,ambiguous
4FGL J1759.0-0107,unass,AGN,0.49,0.49,0.005,0.13,0.0,0.375,ambiguous
4FGL J1948.0-2845,unass,AGN,0.49,0.49,0.095,0.205,0.01,0.2,ambiguous
4FGL J0800.7-1059,unass,AGN,0.49,0.49,0.065,0.2444,0.01,0.1906,ambiguous
4FGL J0825.6-5216c,unass,AGN,0.49,0.49,0.21,0.17,0.005,0.125,ambiguous
4FGL J1625.3-2338c,unass,AGN,0.49,0.49,0.175,0.11,0.0,0.225,ambiguous
4FGL J1843.3-1242,unass,Pulsar,0.49,0.16,0.095,0.25,0.005,0.49,ambiguous
4FGL J1749.0-2119,unass,Galactic,0.4899,0.26,0.09,0.4899,0.0,0.1601,ambiguous
4FGL J1709.9-0900,unass,Pulsar,0.4898,0.1551,0.05,0.2951,0.01,0.4898,ambiguous
4FGL J2241.9+5729,unk,Galactic,0.4897,0.2804,0.015,0.4897,0.01,0.2049,ambiguous
4FGL J1920.8+0418,unk,Galactic,0.4896,0.13,0.015,0.4896,0.005,0.3604,ambiguous
4FGL J1849.8-0952,unass,Galactic,0.4894,0.36,0.035,0.4894,0.0,0.1156,ambiguous
4FGL J1831.2-0013,unass,Galactic,0.4888,0.185,0.07,0.4888,0.005,0.2512,ambiguous
4FGL J0918.9-4904c,unass,Galactic,0.4869,0.2092,0.0202,0.4869,0.0075,0.2762,ambiguous
4FGL J2004.1+2517,unk,Pulsar,0.4867,0.145,0.005,0.3383,0.025,0.4867,ambiguous
4FGL J1651.1-5848,unass,Galactic,0.4855,0.2709,0.0051,0.4855,0.015,0.2236,ambiguous
4FGL J1433.5-5457,unk,Galactic,0.4855,0.1094,0.035,0.4855,0.0,0.37,ambiguous
4FGL J2156.6+6354c,unass,AGN,0.4854,0.4854,0.01,0.3699,0.0596,0.0751,ambiguous
4FGL J1210.4-6100c,unass,AGN,0.4852,0.4852,0.09,0.2044,0.01,0.2104,ambiguous
4FGL J1640.9-5853,unass,AGN,0.4851,0.4851,0.1797,0.2202,0.005,0.11,ambiguous
4FGL J0600.7+2012c,unass,AGN,0.485,0.485,0.0,0.3799,0.01,0.1251,ambiguous
4FGL J1917.5-2746,unass,AGN,0.485,0.485,0.06,0.32,0.0,0.135,ambiguous
4FGL J1959.9+1833,unass,AGN,0.485,0.485,0.0,0.155,0.01,0.35,ambiguous
4FGL J1825.5-2647,unass,AGN,0.485,0.485,0.06,0.28,0.005,0.17,ambiguous
4FGL J1704.9-4303,unass,Galactic,0.485,0.205,0.025,0.485,0.01,0.275,ambiguous
4FGL J1811.0-2725,unass,Galactic,0.485,0.35,0.02,0.485,0.015,0.13,ambiguous
4FGL J1803.8-2908,unass,Galactic,0.485,0.13,0.005,0.485,0.0,0.38,ambiguous
4FGL J1737.2-2421,unass,AGN,0.485,0.485,0.245,0.235,0.005,0.03,ambiguous
4FGL J1740.6-2808,unass,Galactic,0.485,0.2,0.075,0.485,0.015,0.225,ambiguous
4FGL J1906.9+0712,unass,Galactic,0.485,0.0,0.07,0.485,0.0,0.445,ambiguous
4FGL J0116.8+6914,unass,Galactic,0.4844,0.1902,0.0201,0.4844,0.02,0.2853,ambiguous
4FGL J1853.6-0620,unass,Galactic,0.4841,0.0901,0.08,0.4841,0.01,0.3358,ambiguous
4FGL J1725.1-1924,unass,Galactic,0.4836,0.0706,0.07,0.4836,0.025,0.3509,ambiguous
4FGL J1814.7-3420,unass,Galactic,0.4835,0.1201,0.1001,0.4835,0.0,0.2963,ambiguous
4FGL J1722.6-3135,unass,Galactic,0.4831,0.1311,0.015,0.4831,0.005,0.3658,ambiguous
4FGL J1454.3-5551,unass,Galactic,0.4829,0.271,0.01,0.4829,0.0,0.2361,ambiguous
4FGL J1808.1-1234,unass,Galactic,0.4823,0.2606,0.0251,0.4823,0.0,0.232,ambiguous
4FGL J1415.4-6458,unass,AGN,0.4812,0.4812,0.04,0.2448,0.025,0.209,ambiguous
4FGL J1813.7-6846,unass,Galactic,0.4801,0.385,0.02,0.4801,0.0,0.1149,ambiguous
4FGL J1256.1-5652,unk,Galactic,0.48,0.135,0.03,0.48,0.0,0.355,ambiguous
4FGL J1500.2+2640,unass,Pulsar,0.48,0.275,0.045,0.2,0.0,0.48,ambiguous
4FGL J0952.5-3902,unass,AGN,0.48,0.48,0.03,0.305,0.01,0.175,ambiguous
4FGL J1419.2-6029,unass,Galactic,0.48,0.355,0.05,0.48,0.06,0.055,ambiguous
4FGL J0031.0-2327,unass,AGN,0.48,0.48,0.065,0.065,0.01,0.38,ambiguous
4FGL J1657.7-4656c,unass,AGN,0.48,0.48,0.015,0.3999,0.04,0.0651,ambiguous
4FGL J1545.5+2839,unass,AGN,0.48,0.48,0.035,0.07,0.0,0.415,ambiguous
4FGL J0544.4+2238,unass,Galactic,0.48,0.3,0.035,0.48,0.01,0.175,ambiguous
4FGL J2323.9+6219,unass,AGN,0.48,0.48,0.025,0.4562,0.005,0.0338,ambiguous
4FGL J0318.8+2848,unass,AGN,0.48,0.48,0.03,0.265,0.03,0.195,ambiguous
4FGL J1615.3-6034,unass,AGN,0.48,0.48,0.165,0.265,0.0,0.09,ambiguous
4FGL J1754.6-2933,unass,Pulsar,0.48,0.01,0.13,0.38,0.0,0.48,ambiguous
4FGL J1622.5-4726,unass,Galactic,0.48,0.1475,0.2375,0.48,0.0,0.135,ambiguous
4FGL J1325.4-4706,unass,AGN,0.48,0.48,0.015,0.21,0.025,0.27,ambiguous
4FGL J1401.3-5012,unass,Galactic,0.48,0.285,0.055,0.48,0.01,0.17,ambiguous
4FGL J0447.2+2446,unass,Pulsar,0.48,0.21,0.015,0.26,0.035,0.48,ambiguous
4FGL J1513.0-3118,unass,Pulsar,0.4798,0.3601,0.005,0.1501,0.005,0.4798,ambiguous
4FGL J1703.6-2850,unass,Galactic,0.4796,0.145,0.05,0.4796,0.0,0.3254,ambiguous
4FGL J0701.3-0403,unass,Galactic,0.479,0.385,0.005,0.479,0.005,0.126,ambiguous
4FGL J1534.0-5232,unass,Galactic,0.4789,0.205,0.0451,0.4789,0.0001,0.2708,ambiguous
4FGL J1741.1-3328,unass,Galactic,0.4785,0.1802,0.0457,0.4785,0.0,0.2956,ambiguous
4FGL J1812.8-3144,unass,Pulsar,0.4784,0.145,0.01,0.3566,0.01,0.4784,ambiguous
4FGL J1416.4-6123c,unass,AGN,0.4781,0.4781,0.0101,0.3792,0.0726,0.06,ambiguous
4FGL J0700.6+3558,unass,AGN,0.4755,0.4755,0.0695,0.08,0.01,0.365,ambiguous
4FGL J0559.2+2557,unass,AGN,0.4753,0.4753,0.01,0.2717,0.0467,0.1963,ambiguous
4FGL J1806.2-1347,unass,Galactic,0.4752,0.1467,0.0152,0.4752,0.0051,0.3578,ambiguous
4FGL J1657.3-6232,unass,AGN,0.475,0.475,0.02,0.345,0.005,0.155,ambiguous
4FGL J1618.8-0502,unass,Galactic,0.475,0.355,0.005,0.475,0.03,0.135,ambiguous
4FGL J1343.5-6827,unass,AGN,0.475,0.475,0.015,0.2848,0.015,0.2101,ambiguous
4FGL J0531.4-0058c,unass,AGN,0.475,0.475,0.12,0.155,0.055,0.195,ambiguous
4FGL J1816.3-2903,unass,Pulsar,0.475,0.19,0.03,0.275,0.03,0.475,ambiguous
4FGL J2210.2+5919,unass,Galactic,0.475,0.185,0.09,0.475,0.0,0.25,ambiguous
4FGL J1317.5-0153,unass,AGN,0.475,0.475,0.045,0.11,0.005,0.365,ambiguous
4FGL J1209.2-6009,unass,Galactic,0.475,0.1373,0.1112,0.475,0.02,0.2565,ambiguous
4FGL J1720.6-2653c,unass,Galactic,0.4749,0.385,0.0525,0.4749,0.01,0.0776,ambiguous
4FGL J1415.3-6110c,unass,Galactic,0.4748,0.235,0.05,0.4748,0.0202,0.22,ambiguous
4FGL J1552.6-4603c,unass,Galactic,0.4739,0.3002,0.0602,0.4739,0.005,0.1608,ambiguous
4FGL J1856.7+0125c,unass,Galactic,0.4737,0.0402,0.0552,0.4737,0.0,0.4309,ambiguous
4FGL J1351.2-6115c,unass,Galactic,0.4727,0.1702,0.0302,0.4727,0.0001,0.3268,ambiguous
4FGL J1645.8-4533c,unk,Galactic,0.4715,0.0216,0.2716,0.4715,0.005,0.2304,ambiguous
4FGL J0847.8-4138,unass,Galactic,0.4714,0.3311,0.0001,0.4714,0.0001,0.1973,ambiguous
4FGL J1056.2-6323,unass,AGN,0.4708,0.4708,0.01,0.3167,0.0,0.2025,ambiguous
4FGL J1853.4-1605,unass,AGN,0.4701,0.4701,0.09,0.297,0.0,0.1429,ambiguous
4FGL J1755.9-4009,unass,AGN,0.47,0.47,0.025,0.265,0.005,0.235,ambiguous
4FGL J1647.1-5418,unass,AGN,0.47,0.47,0.11,0.31,0.0,0.11,ambiguous
4FGL J1311.7-6617c,unass,AGN,0.47,0.47,0.0451,0.2899,0.0,0.1951,ambiguous
4FGL J1544.2-2554,unass,Pulsar,0.47,0.055,0.3,0.175,0.0,0.47,ambiguous
4FGL J1955.8+1154,unass,AGN,0.47,0.47,0.05,0.16,0.01,0.31,ambiguous
4FGL J1959.1+1646,unass,Pulsar,0.47,0.2902,0.025,0.17,0.0448,0.47,ambiguous
4FGL J1959.8-1835,unass,AGN,0.47,0.47,0.02,0.355,0.01,0.145,ambiguous
4FGL J0341.9+3153c,unass,Galactic,0.47,0.21,0.05,0.47,0.065,0.205,ambiguous
4FGL J2205.0+0943,unass,AGN,0.47,0.47,0.03,0.255,0.005,0.24,ambiguous
4FGL J1905.2-5120,unass,AGN,0.47,0.47,0.135,0.17,0.01,0.215,ambiguous
4FGL J1727.6-0849,unass,AGN,0.47,0.47,0.02,0.165,0.01,0.335,ambiguous
4FGL J1334.6-4435,unass,AGN,0.47,0.47,0.125,0.245,0.03,0.13,ambiguous
4FGL J1705.8+2226,unass,AGN,0.47,0.47,0.0,0.31,0.025,0.195,ambiguous
4FGL J0526.4+1114,unass,AGN,0.47,0.47,0.055,0.3495,0.005,0.1205,ambiguous
4FGL J1615.9-4322,unass,Galactic,0.4696,0.3652,0.035,0.4696,0.005,0.1252,ambiguous
4FGL J1556.0-4713,unk,Galactic,0.4694,0.2902,0.125,0.4694,0.015,0.1004,ambiguous
4FGL J1732.8-3725,unk,Galactic,0.4691,0.3902,0.03,0.4691,0.02,0.0907,ambiguous
4FGL J0144.3+5959,unass,Galactic,0.4691,0.3401,0.0901,0.4691,0.015,0.0857,ambiguous
4FGL J1818.5-2036,unass,Galactic,0.4684,0.2703,0.05,0.4684,0.0001,0.2112,ambiguous
4FGL J0427.9+3632c,unass,AGN,0.4673,0.4673,0.03,0.3388,0.0,0.164,ambiguous
4FGL J0138.6+6821,unk,AGN,0.4655,0.4655,0.025,0.4145,0.03,0.065,ambiguous
4FGL J1206.8-5836,unass,AGN,0.4651,0.4651,0.205,0.1799,0.0,0.15,ambiguous
4FGL J0001.6+3503,unass,AGN,0.4651,0.4651,0.01,0.25,0.1399,0.135,ambiguous
4FGL J1944.8+4301,unass,Pulsar,0.465,0.32,0.08,0.135,0.0,0.465,ambiguous
4FGL J1133.7-6223c,unass,Pulsar,0.465,0.065,0.04,0.43,0.0,0.465,ambiguous
4FGL J1207.9-6443c,unass,Pulsar,0.465,0.22,0.115,0.2,0.0,0.465,ambiguous
4FGL J1808.4-3522,unass,AGN,0.465,0.465,0.085,0.171,0.01,0.269,ambiguous
4FGL J1847.7-3433,unass,AGN,0.465,0.465,0.005,0.29,0.0,0.24,ambiguous
4FGL J1816.8-2800,unass,Galactic,0.465,0.355,0.05,0.465,0.0,0.13,ambiguous
4FGL J1657.2-4020c,unk,Galactic,0.465,0.155,0.16,0.465,0.015,0.205,ambiguous
4FGL J1745.5-2249,unass,Galactic,0.465,0.22,0.03,0.465,0.005,0.28,ambiguous
4FGL J1907.0+3556,unass,AGN,0.465,0.465,0.02,0.24,0.045,0.23,ambiguous
4FGL J1433.8-6357,unass,Pulsar,0.465,0.29,0.045,0.2,0.0,0.465,ambiguous
4FGL J1906.4-2001,unass,Galactic,0.465,0.21,0.085,0.465,0.035,0.205,ambiguous
4FGL J2026.0+4718,unass,Pulsar,0.4648,0.38,0.025,0.1202,0.01,0.4648,ambiguous
4FGL J0613.1+1749c,unass,Galactic,0.4648,0.345,0.1,0.4648,0.02,0.0702,ambiguous
4FGL J0901.1-4456c,unass,Galactic,0.4646,0.085,0.2901,0.4646,0.005,0.1554,ambiguous
4FGL J1654.5-5509,unass,Galactic,0.4643,0.2454,0.01,0.4643,0.015,0.2652,ambiguous
4FGL J1739.7-2836,unass,Galactic,0.4636,0.2351,0.055,0.4636,0.0,0.2463,ambiguous
4FGL J1947.1+1729,unass,Galactic,0.4633,0.2517,0.035,0.4633,0.0,0.25,ambiguous
4FGL J1719.0-4221,unass,Galactic,0.463,0.291,0.005,0.463,0.0,0.241,ambiguous
4FGL J1650.9-4420c,unass,Galactic,0.4624,0.2254,0.0251,0.4624,0.0,0.2871,ambiguous
4FGL J1908.8-1041,unass,AGN,0.4611,0.4611,0.06,0.2622,0.0,0.2167,ambiguous
4FGL J1746.0-2349,unass,Galactic,0.4609,0.2802,0.025,0.4609,0.0,0.2339,ambiguous
4FGL J1418.2-5400,unass,Pulsar,0.4608,0.32,0.005,0.1992,0.015,0.4608,ambiguous
4FGL J1919.4+1313,unass,Galactic,0.4608,0.1956,0.0302,0.4608,0.0017,0.3117,ambiguous
4FGL J0612.9+1150,unass,AGN,0.4607,0.4607,0.02,0.304,0.0248,0.1905,ambiguous
4FGL J0926.1-5336,unass,Pulsar,0.4602,0.1001,0.1146,0.3201,0.005,0.4602,ambiguous
4FGL J1622.8-4454,unass,AGN,0.4601,0.4601,0.0,0.2786,0.035,0.2263,ambiguous
4FGL J1909.2+4646,unass,AGN,0.46,0.46,0.01,0.2514,0.055,0.2236,ambiguous
4FGL J1532.9-0313,unass,AGN,0.46,0.46,0.005,0.27,0.02,0.245,ambiguous
4FGL J1639.0-2727,unass,AGN,0.46,0.46,0.075,0.325,0.0,0.14,ambiguous
4FGL J2027.0+3343,unk,AGN,0.46,0.46,0.025,0.4549,0.015,0.0451,ambiguous
4FGL J1654.2-3136,unass,Galactic,0.46,0.37,0.005,0.46,0.005,0.16,ambiguous
4FGL J1516.4-2640,unass,AGN,0.46,0.46,0.02,0.11,0.02,0.39,ambiguous
4FGL J0441.4+5058,unass,AGN,0.46,0.46,0.14,0.29,0.025,0.085,ambiguous
4FGL J1853.3-2447,unass,AGN,0.46,0.46,0.17,0.215,0.01,0.145,ambiguous
4FGL J1856.5+1735,unass,Pulsar,0.4594,0.1105,0.0312,0.3738,0.025,0.4594,ambiguous
4FGL J1750.6-1906,unass,Galactic,0.458,0.1801,0.05,0.458,0.0101,0.3018,ambiguous
4FGL J1834.7-0724c,unass,Pulsar,0.4575,0.05,0.2007,0.2918,0.0,0.4575,ambiguous
4FGL J1851.5+0718,unass,Galactic,0.4572,0.1202,0.025,0.4572,0.0001,0.3974,ambiguous
4FGL J1907.2+2323,unass,AGN,0.4569,0.4569,0.015,0.3581,0.01,0.16,ambiguous
4FGL J0604.8+1653c,unass,AGN,0.4556,0.4556,0.0,0.2954,0.01,0.239,ambiguous
4FGL J1810.2-3054,unass,Galactic,0.4553,0.1851,0.09,0.4553,0.01,0.2597,ambiguous
4FGL J1759.4-3103,unass,AGN,0.4551,0.4551,0.1847,0.265,0.0,0.0952,ambiguous
4FGL J1936.8-0553,unass,AGN,0.4551,0.4551,0.005,0.3742,0.005,0.1606,ambiguous
4FGL J1818.8-0828,unass,AGN,0.4551,0.4551,0.05,0.2199,0.01,0.2651,ambiguous
4FGL J1500.1-5846,unass,Galactic,0.455,0.265,0.095,0.455,0.025,0.16,ambiguous
4FGL J1130.5-6236c,unass,AGN,0.455,0.455,0.11,0.34,0.025,0.07,ambiguous
4FGL J2342.4-4739,unass,Pulsar,0.455,0.11,0.075,0.355,0.005,0.455,ambiguous
4FGL J1700.2-4237c,unass,Galactic,0.455,0.185,0.06,0.455,0.0,0.3,ambiguous
4FGL J0136.4+6911,unass,Galactic,0.455,0.415,0.05,0.455,0.005,0.075,ambiguous
4FGL J0813.1-5049,unass,AGN,0.455,0.455,0.33,0.17,0.0,0.045,ambiguous
4FGL J0811.0-5636,unass,AGN,0.455,0.455,0.04,0.22,0.005,0.28,ambiguous
4FGL J0034.6+6438,unass,AGN,0.455,0.455,0.085,0.34,0.0,0.12,ambiguous
4FGL J2031.7+3138,unass,Galactic,0.455,0.235,0.015,0.455,0.005,0.29,ambiguous
4FGL J2056.4-5922,unass,AGN,0.455,0.455,0.13,0.12,0.01,0.285,ambiguous
4FGL J1231.7-6653,unass,Galactic,0.4548,0.4301,0.015,0.4548,0.0,0.1001,ambiguous
4FGL J1820.3-2646,unass,AGN,0.4543,0.4543,0.015,0.3707,0.005,0.155,ambiguous
4FGL J2357.7+6802,unass,Galactic,0.4542,0.3201,0.0101,0.4542,0.01,0.2056,ambiguous
4FGL J1915.7-0846,unass,Galactic,0.4542,0.3001,0.01,0.4542,0.07,0.1656,ambiguous
4FGL J2110.7+5129,unass,Galactic,0.4541,0.3808,0.0001,0.4541,0.01,0.155,ambiguous
4FGL J1645.2-5218,unass,Galactic,0.454,0.3855,0.0,0.454,0.0,0.1604,ambiguous
4FGL J0618.7+1211,unass,Galactic,0.4534,0.191,0.0651,0.4534,0.01,0.2805,ambiguous
4FGL J1953.5+3841,unass,Galactic,0.4528,0.1353,0.1051,0.4528,0.03,0.2768,ambiguous
4FGL J1720.6-3706,unk,Pulsar,0.4516,0.1003,0.0151,0.433,0.0,0.4516,ambiguous
4FGL J1543.4-5925,unass,Galactic,0.4512,0.1751,0.01,0.4512,0.005,0.3587,ambiguous
4FGL J0005.5+6634,unass,Galactic,0.4508,0.3867,0.0101,0.4508,0.005,0.1474,ambiguous
4FGL J1810.5-1415,unass,AGN,0.4503,0.4503,0.0251,0.277,0.0001,0.2476,ambiguous
4FGL J1633.4-5845,unass,AGN,0.4501,0.4501,0.0151,0.343,0.0,0.1918,ambiguous
4FGL J1118.6-6159,unass,Galactic,0.4501,0.185,0.1649,0.4501,0.01,0.19,ambiguous
4FGL J0946.0-5447,unass,Galactic,0.45,0.4201,0.005,0.45,0.0849,0.04,ambiguous
4FGL J1850.8-1105,unass,Pulsar,0.45,0.14,0.01,0.395,0.005,0.45,ambiguous
4FGL J0328.0+6046,unass,AGN,0.45,0.45,0.01,0.3349,0.0,0.2051,ambiguous
4FGL J0548.6+1200,unass,AGN,0.45,0.45,0.22,0.23,0.0,0.1,ambiguous
4FGL J1818.1-2000,unass,Pulsar,0.45,0.065,0.055,0.43,0.0,0.45,ambiguous
4FGL J1626.9-3651,unass,AGN,0.45,0.45,0.025,0.285,0.005,0.235,ambiguous
4FGL J1729.7-4242,unass,AGN,0.45,0.45,0.045,0.17,0.0,0.335,ambiguous
