Source_Name,Micro_Class,Micro_Conf,Final_Class
4FGL J1241.3+4236,bll,0.72,predicted_bll
4FGL J1241.6+3844,bll,0.7830380732938336,predicted_bll
4FGL J1243.0+3950,fsrq,0.8598995983935742,predicted_fsrq
4FGL J1243.9-0218,fsrq,0.5045833333333333,remains_bcu
4FGL J1244.2-4956,fsrq,0.7732625139431122,predicted_fsrq
4FGL J1248.9+4840,fsrq,0.89,predicted_fsrq
4FGL J1249.2-2809,bll,0.9845045045045048,predicted_bll
4FGL J1249.3-0545,bll,0.9949748743718592,predicted_bll
4FGL J1250.8+3117,bll,0.7341666666666667,predicted_bll
4FGL J1251.3-0201,bll,0.6719012812982661,remains_bcu
4FGL J1253.8+2929,bll,0.9045,predicted_bll
4FGL J1254.2-2205,bll,0.7328469423046045,predicted_bll
4FGL J1254.9-7141,fsrq,0.9688960216008516,predicted_fsrq
4FGL J1256.1-5919,bll,0.9836166668610936,predicted_bll
4FGL J1258.7+5143,fsrq,0.5213810798750558,remains_bcu
4FGL J1259.5+2332,fsrq,0.535,remains_bcu
4FGL J1302.3+6901,fsrq,0.8998995983935743,predicted_fsrq
4FGL J1304.0-5539,fsrq,0.9347916666666668,predicted_fsrq
4FGL J1304.9-2107,bll,0.725,predicted_bll
4FGL J1306.5+1926,bll,0.54,remains_bcu
4FGL J1307.1-0344,bll,0.89,predicted_bll
4FGL J1308.1-3801,bll,0.8240000000000001,predicted_bll
4FGL J1308.4-6706,bll,0.5,remains_bcu
4FGL J1309.6+3718,bll,0.94,predicted_bll
4FGL J1310.1-0450,bll,0.52,remains_bcu
4FGL J1310.7-5553,fsrq,0.9344551539491296,predicted_fsrq
4FGL J1311.8+2057,bll,0.585,remains_bcu
4FGL J1312.6-1900,bll,0.96,predicted_bll
4FGL J1312.6+4828,fsrq,0.6305,remains_bcu
4FGL J1314.7-0901,bll,0.9598475609756096,predicted_bll
4FGL J1315.4+8453,fsrq,0.7497127739984883,predicted_fsrq
4FGL J1315.9-6349c,bll,0.545,remains_bcu
4FGL J1316.5+3013,bll,0.8481407563025211,predicted_bll
4FGL J1316.7+2054,bll,0.8391550522648084,predicted_bll
4FGL J1317.1+6613,fsrq,0.5998275862068965,remains_bcu
4FGL J1317.6+7450,bll,0.6789285714285714,remains_bcu
4FGL J1318.1-1740,fsrq,0.545,remains_bcu
4FGL J1318.2+6754,fsrq,0.75,predicted_fsrq
4FGL J1318.7-1234,bll,0.9371006668977182,predicted_bll
4FGL J1319.5-0045,fsrq,0.9248592758129291,predicted_fsrq
4FGL J1322.0-5921,bll,0.735,predicted_bll
4FGL J1322.3-0606,bll,0.9429031165311652,predicted_bll
4FGL J1322.6-1418,bll,0.9793269398519736,predicted_bll
4FGL J1322.6-1617,bll,0.9784615384615384,predicted_bll
4FGL J1323.0+2941,bll,0.8022571533944199,predicted_bll
4FGL J1326.1-6800,fsrq,0.8298275862068966,predicted_fsrq
4FGL J1326.6+0152,bll,0.889,predicted_bll
4FGL J1327.0+3154,bll,0.7682857142857142,predicted_bll
4FGL J1329.4-0530,fsrq,0.585,remains_bcu
4FGL J1330.2-7003,fsrq,0.98,predicted_fsrq
4FGL J1330.7+5200,fsrq,0.6482930107526883,remains_bcu
4FGL J1330.7+2933,fsrq,0.8698034330011075,predicted_fsrq
4FGL J1331.7-0647,bll,0.9273475609756098,predicted_bll
4FGL J1333.0-6626,fsrq,0.7993333333333333,predicted_fsrq
4FGL J1334.1-3521,bll,0.9648475609756098,predicted_bll
4FGL J1336.2+2053,bll,0.89,predicted_bll
4FGL J1336.5-1529,fsrq,0.59,remains_bcu
4FGL J1337.5-7802,bll,0.919390681003584,predicted_bll
4FGL J1337.9-1956,fsrq,0.8784702096171461,predicted_fsrq
4FGL J1338.1-0931,bll,0.9,predicted_bll
4FGL J1339.0-2400,fsrq,0.6596666666666667,remains_bcu
4FGL J1340.0-1501,bll,0.97471057467424,predicted_bll
4FGL J1340.1+3857,fsrq,0.8843592758129292,predicted_fsrq
4FGL J1340.4+6926,fsrq,0.9444596774193548,predicted_fsrq
4FGL J1341.1+7433,bll,0.7625,predicted_bll
4FGL J1341.7-3907,bll,0.9794793788763638,predicted_bll
4FGL J1344.1-7700,fsrq,0.7148275862068965,predicted_fsrq
4FGL J1344.4-3656,bll,0.83665188762072,predicted_bll
4FGL J1346.3+7227,bll,0.6125,remains_bcu
4FGL J1347.4+7309,fsrq,0.809375,predicted_fsrq
4FGL J1347.9-0618,bll,0.665,remains_bcu
4FGL J1349.5-7153,fsrq,0.68410054539057,remains_bcu
4FGL J1351.7-2912,fsrq,0.9793068021239476,predicted_fsrq
4FGL J1352.7-2742,fsrq,0.98,predicted_fsrq
4FGL J1354.1-8750,fsrq,0.59,remains_bcu
4FGL J1354.2+6934,bll,0.708234693877551,predicted_bll
4FGL J1356.2-2454,fsrq,0.7848995983935743,predicted_fsrq
4FGL J1358.9-0703,bll,0.792999611755372,predicted_bll
4FGL J1359.1-1152,bll,0.98,predicted_bll
4FGL J1359.4+1809,bll,0.88,predicted_bll
4FGL J1400.6-5605,fsrq,0.9549596774193548,predicted_fsrq
4FGL J1401.1-3717,bll,0.995,predicted_bll
4FGL J1402.5-1827,fsrq,0.7922732541307224,predicted_fsrq
4FGL J1403.6+3606,bll,0.86,predicted_bll
4FGL J1405.3-0640,bll,0.9390206631419128,predicted_bll
4FGL J1406.4-1654,bll,0.6895833333333333,remains_bcu
4FGL J1408.7+3617,bll,0.5119791666666667,remains_bcu
4FGL J1410.5+6215,bll,0.8543283582089551,predicted_bll
4FGL J1412.0+3836,bll,0.96,predicted_bll
4FGL J1412.2+2132,bll,0.64,remains_bcu
4FGL J1412.9+5018,fsrq,0.7566666666666666,predicted_fsrq
4FGL J1414.5+0826,fsrq,0.6514102564102564,remains_bcu
4FGL J1416.0+1320,bll,0.675,remains_bcu
4FGL J1416.0+3443,fsrq,0.9446514850029292,predicted_fsrq
4FGL J1419.6-5153,fsrq,0.5998275862068965,remains_bcu
4FGL J1420.9-7920,fsrq,0.7844308483935742,predicted_fsrq
4FGL J1421.1-4614,fsrq,0.7495,predicted_fsrq
4FGL J1421.1-1120,fsrq,0.7025,predicted_fsrq
4FGL J1421.6-4819,fsrq,0.9798995983935742,predicted_fsrq
4FGL J1422.6+8150,bll,0.8382296572475144,predicted_bll
4FGL J1423.5+4524,bll,0.8865733421268445,predicted_bll
4FGL J1424.8-6808,fsrq,0.939768019446206,predicted_fsrq
4FGL J1427.4-1823,bll,0.99,predicted_bll
4FGL J1428.1+1629,fsrq,0.7097680194462059,predicted_fsrq
4FGL J1428.7-1017,bll,0.9898475609756098,predicted_bll
4FGL J1428.8+7429,bll,0.84,predicted_bll
4FGL J1429.8-3058,bll,0.96,predicted_bll
4FGL J1432.2+5051,bll,0.9143582887700537,predicted_bll
4FGL J1432.8+7648,bll,0.6995121951219513,remains_bcu
4FGL J1434.5+5428,fsrq,0.7849386503067484,predicted_fsrq
4FGL J1435.3+7120,bll,0.6566666666666666,remains_bcu
4FGL J1435.7+6148,bll,0.730339947089947,predicted_bll
4FGL J1435.9-8348,fsrq,0.9894416054666338,predicted_fsrq
4FGL J1437.3-3239,fsrq,0.975,predicted_fsrq
4FGL J1438.5-4207,bll,0.9547916666666666,predicted_bll
4FGL J1441.7+1836,bll,0.9544422901459854,predicted_bll
4FGL J1442.2+0622,fsrq,0.845,predicted_fsrq
4FGL J1443.7-0954,bll,0.5916666666666667,remains_bcu
4FGL J1445.2-1954,fsrq,0.65,remains_bcu
4FGL J1446.0-3039,fsrq,0.61,remains_bcu
4FGL J1446.3+3111,fsrq,0.985,predicted_fsrq
4FGL J1446.8-1830,bll,0.9438529893529894,predicted_bll
4FGL J1447.0-2657,bll,0.97,predicted_bll
4FGL J1451.5+1415,fsrq,0.6946428571428572,remains_bcu
4FGL J1451.8-3851,bll,0.7042426470588236,predicted_bll
4FGL J1453.0-1318,bll,0.585,remains_bcu
4FGL J1454.0+4927,fsrq,0.7495,predicted_fsrq
4FGL J1454.1+2647,bll,0.8585219990435199,predicted_bll
4FGL J1455.4-3654,fsrq,0.6243588362068965,remains_bcu
4FGL J1457.3-4246,fsrq,0.7547142857142856,predicted_fsrq
4FGL J1458.1+4119,bll,0.855,predicted_bll
4FGL J1459.0+6129,bll,0.7287741844049447,predicted_bll
4FGL J1459.0-5353,fsrq,0.59,remains_bcu
4FGL J1502.5+5552,fsrq,0.9448592758129292,predicted_fsrq
4FGL J1503.3-8136,fsrq,0.6795,remains_bcu
4FGL J1503.6-6427,fsrq,0.7749203073406147,predicted_fsrq
4FGL J1503.7-5801,fsrq,0.7,predicted_fsrq
4FGL J1503.9-4247,fsrq,0.8345,predicted_fsrq
4FGL J1504.9+2027,fsrq,0.6689583333333334,remains_bcu
4FGL J1505.5-8241,bll,0.9893333333333334,predicted_bll
4FGL J1507.3-3710,bll,0.76,predicted_bll
4FGL J1508.4+7717,bll,0.6401818379790941,remains_bcu
4FGL J1508.5-4951,fsrq,0.9538995983935744,predicted_fsrq
4FGL J1509.8-2906,fsrq,0.975,predicted_fsrq
4FGL J1510.4-3017,fsrq,0.7846192528735633,predicted_fsrq
4FGL J1510.8+7959,fsrq,0.585,remains_bcu
4FGL J1512.2+4704,bll,0.9643675182031348,predicted_bll
4FGL J1512.9-5639,fsrq,0.500090909090909,remains_bcu
4FGL J1513.0-6549,fsrq,0.7634639498432603,predicted_fsrq
4FGL J1513.2-7131,fsrq,0.699375,remains_bcu
4FGL J1513.4-3721,bll,0.9090836720867208,predicted_bll
4FGL J1514.4-7719,bll,0.9948475609756098,predicted_bll
4FGL J1514.6-2044,bll,0.8089497504129858,predicted_bll
4FGL J1514.7-3617,fsrq,0.6741853126792887,remains_bcu
4FGL J1515.7-2321,bll,0.9798224353474692,predicted_bll
4FGL J1517.0+2639,bll,0.6149198038176035,remains_bcu
4FGL J1517.3+6630,fsrq,0.7644551539491298,predicted_fsrq
4FGL J1518.4+0750,bll,0.93,predicted_bll
4FGL J1520.0-0905,bll,0.9293795045045044,predicted_bll
4FGL J1521.7+1650,fsrq,0.56875,remains_bcu
4FGL J1523.1+3413,fsrq,0.765,predicted_fsrq
4FGL J1523.2-3941,fsrq,0.655,remains_bcu
4FGL J1523.2+2818,bll,0.51,remains_bcu
4FGL J1524.8-5904,bll,0.8755574078699078,predicted_bll
4FGL J1525.7-4334,fsrq,0.8448995983935742,predicted_fsrq
4FGL J1526.7-1529,bll,0.8979953636290093,predicted_bll
4FGL J1527.4+1717,fsrq,0.755,predicted_fsrq
4FGL J1528.2-2905,bll,0.9335714285714286,predicted_bll
4FGL J1528.5-2240,fsrq,0.6104081632653061,remains_bcu
4FGL J1529.7+6733,fsrq,0.554239156920078,remains_bcu
4FGL J1530.5-3026,bll,0.9195333169142568,predicted_bll
4FGL J1532.7+2342,fsrq,0.84425715803951,predicted_fsrq
4FGL J1532.7-1319,fsrq,0.7258941695247428,predicted_fsrq
4FGL J1535.3-3135,bll,0.985,predicted_bll
4FGL J1535.8-4730,fsrq,0.7641726190476191,predicted_fsrq
4FGL J1536.9-3731,bll,0.8934120302956761,predicted_bll
4FGL J1537.7-7957,bll,0.8590778526843964,predicted_bll
4FGL J1537.9-1344,bll,0.9998475609756098,predicted_bll
4FGL J1540.4+6606,bll,0.56,remains_bcu
4FGL J1541.1+3451,bll,0.515,remains_bcu
4FGL J1543.3+1026,fsrq,0.8279484126984127,predicted_fsrq
4FGL J1543.6+6551,bll,0.79,predicted_bll
4FGL J1544.3-0649,bll,0.85,predicted_bll
4FGL J1546.4-2903,bll,0.8378733031674207,predicted_bll
4FGL J1547.3-1531,bll,0.9648475609756098,predicted_bll
4FGL J1547.9-6403,fsrq,0.9398995983935744,predicted_fsrq
4FGL J1548.3+6615,bll,0.6917867647058823,remains_bcu
4FGL J1548.4-2109,bll,0.9,predicted_bll
4FGL J1549.0+7846,bll,0.95,predicted_bll
4FGL J1549.3+4234,bll,0.91,predicted_bll
4FGL J1549.4+7409,fsrq,0.6898148148148148,remains_bcu
4FGL J1550.7+7006,bll,0.535,remains_bcu
4FGL J1550.8-1750,fsrq,0.665,remains_bcu
4FGL J1553.5-6910,bll,0.9799152542372882,predicted_bll
4FGL J1554.0-0243,fsrq,0.795,predicted_fsrq
4FGL J1554.4-1215,bll,0.99,predicted_bll
4FGL J1555.2-4149,fsrq,0.9898995983935742,predicted_fsrq
4FGL J1556.1+2812,bll,0.86,predicted_bll
4FGL J1556.6+1417,fsrq,0.56,remains_bcu
4FGL J1558.1+6239,fsrq,0.6698979591836735,remains_bcu
4FGL J1559.1+6736,bll,0.9295890410958904,predicted_bll
4FGL J1559.8-0425,fsrq,0.9548333333333332,predicted_fsrq
4FGL J1559.8-2525,bll,0.7950934065934067,predicted_bll
4FGL J1600.0+8510,bll,0.9935265119502332,predicted_bll
4FGL J1602.0-0641,bll,0.5831632653061225,remains_bcu
4FGL J1602.1+3324,fsrq,0.775,predicted_fsrq
4FGL J1602.9-1928,bll,0.8859341151394748,predicted_bll
4FGL J1603.5+1552,bll,0.54,remains_bcu
4FGL J1603.5-7112,bll,0.7995918367346938,predicted_bll
4FGL J1604.9-3414,bll,0.97,predicted_bll
4FGL J1605.8+7208,bll,0.939,predicted_bll
4FGL J1606.6+1324,fsrq,0.57,remains_bcu
4FGL J1606.8-0351,fsrq,0.86,predicted_fsrq
4FGL J1608.0+4949,fsrq,0.55,remains_bcu
4FGL J1608.0-1625,fsrq,0.715,predicted_fsrq
4FGL J1611.1+2501,fsrq,0.9397916666666668,predicted_fsrq
4FGL J1611.3-0930,bll,0.74,predicted_bll
4FGL J1612.2+2828,bll,0.83,predicted_bll
4FGL J1613.3-1907,bll,0.9176813791004969,predicted_bll
4FGL J1613.5-4225,fsrq,0.6297916666666666,remains_bcu
4FGL J1614.4+5028,bll,0.9643333333333334,predicted_bll
4FGL J1614.8-0850,bll,0.88,predicted_bll
4FGL J1615.6+2130,fsrq,0.845,predicted_fsrq
4FGL J1616.5-3500,fsrq,0.8098995983935743,predicted_fsrq
4FGL J1617.2-2535,bll,0.5641666666666666,remains_bcu
4FGL J1617.3-1513,bll,0.93,predicted_bll
4FGL J1619.0+7536,bll,0.945,predicted_bll
4FGL J1621.7-1103,fsrq,0.8845555555555555,predicted_fsrq
4FGL J1623.4+0858,bll,0.8394904458598725,predicted_bll
4FGL J1624.9-4210,fsrq,0.8148995983935743,predicted_fsrq
4FGL J1625.2-3600,fsrq,0.85,predicted_fsrq
4FGL J1626.0+5436,fsrq,0.63,remains_bcu
4FGL J1626.4+1820,bll,0.505,remains_bcu
4FGL J1626.5-7435,bll,0.8575085034013605,predicted_bll
4FGL J1627.3+4758,fsrq,0.8997805507745267,predicted_fsrq
4FGL J1627.4-3301,fsrq,0.65,remains_bcu
4FGL J1627.7+0251,bll,0.8401348039215687,predicted_bll
4FGL J1628.3-3343,bll,0.9032835032835034,predicted_bll
4FGL J1631.0-5302,fsrq,0.74,predicted_fsrq
4FGL J1631.2+1046,fsrq,0.8996215024502305,predicted_fsrq
4FGL J1632.2+0854,bll,0.5615079365079364,remains_bcu
4FGL J1632.4+5800,bll,0.9798475609756098,predicted_bll
4FGL J1632.8-1048,fsrq,0.9527777777777776,predicted_fsrq
4FGL J1633.5+2806,fsrq,0.8313995983935744,predicted_fsrq
4FGL J1633.8+0701,bll,0.8818535539215686,predicted_bll
4FGL J1634.9+1222,bll,0.76,predicted_bll
4FGL J1635.3+0911,fsrq,0.9845636503067484,predicted_fsrq
4FGL J1635.6+3500,bll,0.6429251700680273,remains_bcu
4FGL J1636.3+7128,fsrq,0.684375,remains_bcu
4FGL J1636.5-0454,bll,0.93,predicted_bll
4FGL J1636.9-4103,fsrq,0.765,predicted_fsrq
4FGL J1638.0+0042,bll,0.985,predicted_bll
4FGL J1640.3+6850,bll,0.9,predicted_bll
4FGL J1643.7+3317,bll,0.99,predicted_bll
4FGL J1644.5-4602c,fsrq,0.705,predicted_fsrq
4FGL J1644.8-2154c,bll,0.55,remains_bcu
4FGL J1646.0-0942,bll,0.885,predicted_bll
4FGL J1646.6+7422,bll,0.8710574229691876,predicted_bll
4FGL J1646.7-1330,bll,0.8495,predicted_bll
4FGL J1647.0+6040,bll,0.7694904458598725,predicted_bll
4FGL J1647.6-1210,fsrq,0.775,predicted_fsrq
4FGL J1648.0+2221,fsrq,0.9490080947511932,predicted_fsrq
4FGL J1648.1-2920,fsrq,0.615,remains_bcu
4FGL J1648.2+4232,fsrq,0.8047995495495496,predicted_fsrq
4FGL J1649.3+8252,bll,0.906,predicted_bll
4FGL J1649.6+0411,fsrq,0.815,predicted_fsrq
4FGL J1650.9+0429,bll,0.95,predicted_bll
4FGL J1651.0-1523,fsrq,0.520625,remains_bcu
4FGL J1654.0-3509,bll,0.73,predicted_bll
4FGL J1655.1-2239,bll,0.9641666666666668,predicted_bll
4FGL J1656.0+2047,fsrq,0.9594166666666668,predicted_fsrq
4FGL J1657.7-6120,bll,0.7576754658385093,predicted_bll
4FGL J1659.7-3131,bll,0.7043428385467502,predicted_bll
4FGL J1701.0+6613,fsrq,0.9949386503067484,predicted_fsrq
4FGL J1701.7-5621,fsrq,0.6047916666666667,remains_bcu
4FGL J1704.1+7647,fsrq,0.995,predicted_fsrq
4FGL J1705.3-6946,fsrq,0.62375,remains_bcu
4FGL J1706.1+1000,fsrq,0.989771983640082,predicted_fsrq
4FGL J1707.9+0016,bll,0.625,remains_bcu
4FGL J1709.0-3525,fsrq,0.5598995983935743,remains_bcu
4FGL J1710.1-2030,fsrq,0.5760000000000001,remains_bcu
4FGL J1710.3-3943,fsrq,0.665,remains_bcu
4FGL J1711.1+0242,bll,0.69,remains_bcu
4FGL J1711.1-4600c,fsrq,0.695,remains_bcu
4FGL J1711.6-5027,fsrq,0.8686363636363638,predicted_fsrq
4FGL J1712.5-3142,fsrq,0.815,predicted_fsrq
4FGL J1713.2-3417,bll,0.7445,predicted_bll
4FGL J1713.7+8844,bll,0.9698475609756098,predicted_bll
4FGL J1714.0-2029,bll,0.97,predicted_bll
4FGL J1715.0+2616,bll,0.5591666666666667,remains_bcu
4FGL J1715.4-4025,bll,0.9294049312407264,predicted_bll
4FGL J1716.3-3421,fsrq,0.625,remains_bcu
4FGL J1716.6-6707,bll,0.6682585034013607,remains_bcu
4FGL J1717.3-6045,bll,0.53,remains_bcu
4FGL J1718.0-3055,bll,0.8298649842619692,predicted_bll
4FGL J1719.3+1205,bll,0.965,predicted_bll
4FGL J1720.0-5101,fsrq,0.86,predicted_fsrq
4FGL J1720.2+3824,fsrq,0.7248275862068965,predicted_fsrq
4FGL J1723.6-7714,fsrq,0.799375,predicted_fsrq
4FGL J1725.4+5254,bll,0.8886937148217636,predicted_bll
4FGL J1727.2+0644,fsrq,0.9530662650602412,predicted_fsrq
4FGL J1727.9-0654,fsrq,0.8197975575772477,predicted_fsrq
4FGL J1728.5-7303,fsrq,0.9441784330011076,predicted_fsrq
4FGL J1728.6-7448,fsrq,0.81375,predicted_fsrq
4FGL J1730.6+3805,bll,0.905,predicted_bll
4FGL J1731.9-2719,bll,0.62,remains_bcu
4FGL J1733.4+1521,fsrq,0.765,predicted_fsrq
4FGL J1733.4-3943,bll,0.7542109854829704,predicted_bll
4FGL J1733.6-6054,fsrq,0.6047142857142858,remains_bcu
4FGL J1734.0+0805,fsrq,0.9596013527795392,predicted_fsrq
4FGL J1735.0-0132,bll,0.905,predicted_bll
4FGL J1735.4-1118,bll,0.9145045045045046,predicted_bll
4FGL J1735.8-5932,bll,0.857281650928636,predicted_bll
4FGL J1736.9-3357,fsrq,0.7,predicted_fsrq
4FGL J1737.6-1503,fsrq,0.9747329317269078,predicted_fsrq
4FGL J1738.0+8717,fsrq,0.655,remains_bcu
4FGL J1738.0+0236,fsrq,0.8398275862068965,predicted_fsrq
4FGL J1738.2+4000,bll,0.50225,remains_bcu
4FGL J1738.8+3822,bll,0.935,predicted_bll
4FGL J1738.8-3418,fsrq,0.5198995983935742,remains_bcu
4FGL J1741.5-3119,fsrq,0.5348995983935743,remains_bcu
4FGL J1741.8-2537,bll,0.85,predicted_bll
4FGL J1742.4-1518,fsrq,0.8547329317269078,predicted_fsrq
4FGL J1743.9-1824,fsrq,0.77,predicted_fsrq
4FGL J1744.1+4635,bll,0.92,predicted_bll
4FGL J1744.9-1727,bll,0.9595985401459852,predicted_bll
4FGL J1745.1+4731,bll,0.625,remains_bcu
4FGL J1745.1+4102,bll,0.575,remains_bcu
4FGL J1746.8-5235,fsrq,0.9598995983935744,predicted_fsrq
4FGL J1747.1-5453,fsrq,0.65,remains_bcu
4FGL J1747.4+2759,fsrq,0.9298333333333332,predicted_fsrq
4FGL J1747.6-5308,fsrq,0.55,remains_bcu
4FGL J1747.6-4211,fsrq,0.8488956710494407,predicted_fsrq
4FGL J1748.1+2702,bll,0.855,predicted_bll
4FGL J1748.5-0854,bll,0.924875,predicted_bll
4FGL J1749.0-2327,fsrq,0.8998333333333334,predicted_fsrq
4FGL J1751.6+2921,fsrq,0.8848684210526315,predicted_fsrq
4FGL J1751.6-1750,bll,0.8989684065934065,predicted_bll
4FGL J1752.1+4531,bll,0.515,remains_bcu
4FGL J1752.6-1010,fsrq,0.605,remains_bcu
4FGL J1753.3-3325,bll,0.505,remains_bcu
4FGL J1753.4-5913,bll,0.955,predicted_bll
4FGL J1753.6-5014,fsrq,0.9898995983935742,predicted_fsrq
4FGL J1754.7+3444,fsrq,0.9848995983935742,predicted_fsrq
4FGL J1756.9+1531,bll,0.5097826086956522,remains_bcu
4FGL J1758.2+6532,fsrq,0.605,remains_bcu
4FGL J1758.3+1429,bll,0.7945833333333334,predicted_bll
4FGL J1758.3-3028,bll,0.6532142857142857,remains_bcu
4FGL J1758.7-1621,fsrq,0.755,predicted_fsrq
4FGL J1759.1-4822,bll,0.55,remains_bcu
4FGL J1759.1-3849,bll,0.68,remains_bcu
4FGL J1800.1+2812,bll,0.945,predicted_bll
4FGL J1801.5+2123,bll,0.56,remains_bcu
4FGL J1801.8+2951,bll,0.99,predicted_bll
4FGL J1803.5+2756,bll,0.7242916666666668,predicted_bll
4FGL J1804.4+5249,bll,0.905,predicted_bll
4FGL J1806.2+6143,fsrq,0.95,predicted_fsrq
4FGL J1806.3+5345,fsrq,0.8148098548038307,predicted_fsrq
4FGL J1806.9-8038,bll,0.804,predicted_bll
4FGL J1808.8+2419,bll,0.97,predicted_bll
4FGL J1809.6-2443,bll,0.93,predicted_bll
4FGL J1810.0-4550,fsrq,0.72,predicted_fsrq
4FGL J1811.2-2759,bll,0.99,predicted_bll
4FGL J1812.9+4249,fsrq,0.875,predicted_fsrq
4FGL J1815.2-2715,bll,0.584375,remains_bcu
4FGL J1816.7+0951,bll,0.63,remains_bcu
4FGL J1817.9+2707,fsrq,0.785,predicted_fsrq
4FGL J1821.6+6819,fsrq,0.9897680194462058,predicted_fsrq
4FGL J1822.0+1600,fsrq,0.8948275862068965,predicted_fsrq
4FGL J1823.3-3720,fsrq,0.79,predicted_fsrq
4FGL J1823.6-3453,bll,0.995,predicted_bll
4FGL J1824.5+0107,fsrq,0.8945049153669895,predicted_fsrq
4FGL J1824.5+4311,bll,0.968846153846154,predicted_bll
4FGL J1825.1-5231,fsrq,0.995,predicted_fsrq
4FGL J1826.0-5037,bll,0.965,predicted_bll
4FGL J1826.1-2922,fsrq,0.58,remains_bcu
4FGL J1827.5+2015,bll,0.955,predicted_bll
4FGL J1827.6-4029,fsrq,0.675,remains_bcu
4FGL J1828.0+2634,bll,0.995,predicted_bll
4FGL J1828.5-5920,bll,0.9348475609756096,predicted_bll
4FGL J1828.7+3230,bll,0.52,remains_bcu
4FGL J1829.1+2729,fsrq,0.9946944642602368,predicted_fsrq
4FGL J1829.9+3934,bll,0.928846153846154,predicted_bll
4FGL J1830.0+3958,fsrq,0.985,predicted_fsrq
4FGL J1830.2-4443,fsrq,1.0,predicted_fsrq
4FGL J1830.7-2713,bll,0.7540850470269409,predicted_bll
4FGL J1835.7-0541,bll,0.5,remains_bcu
4FGL J1836.5+1948,bll,0.955,predicted_bll
4FGL J1837.0+5347,fsrq,0.8048979591836735,predicted_fsrq
4FGL J1837.3+1052,fsrq,0.705,predicted_fsrq
4FGL J1837.4-1646,fsrq,0.9097329317269076,predicted_fsrq
4FGL J1838.9-3457,fsrq,0.6678333333333333,remains_bcu
4FGL J1840.3-3037,fsrq,0.765,predicted_fsrq
4FGL J1840.5+3707,fsrq,0.9298275862068964,predicted_fsrq
4FGL J1840.6-5545,fsrq,0.8698995983935742,predicted_fsrq
4FGL J1841.0+6115,fsrq,0.82,predicted_fsrq
4FGL J1842.4+7613,fsrq,0.835,predicted_fsrq
4FGL J1843.8-2011,fsrq,0.575,remains_bcu
4FGL J1844.8-3248,bll,0.93,predicted_bll
4FGL J1845.0+1613,bll,0.5000053475935828,remains_bcu
4FGL J1846.7+7238,bll,0.9842105263157894,predicted_bll
4FGL J1847.6+5219,bll,0.8225633625265393,predicted_bll
4FGL J1848.1-4230,bll,0.7247826086956521,predicted_bll
4FGL J1848.6-2711,fsrq,0.8481666666666666,predicted_fsrq
4FGL J1849.3-6447,bll,0.98,predicted_bll
4FGL J1850.1-0758,bll,0.8892857142857143,predicted_bll
4FGL J1851.5+3406,bll,0.5508333333333333,remains_bcu
4FGL J1855.8-2028,bll,0.7,predicted_bll
4FGL J1857.8+3544,bll,0.9544444444444444,predicted_bll
4FGL J1857.9+0313c,fsrq,0.6283333333333333,remains_bcu
4FGL J1858.1-1821,bll,0.820952380952381,predicted_bll
4FGL J1858.1+7318,bll,0.9548475609756096,predicted_bll
4FGL J1858.3-2511,fsrq,0.9893333333333334,predicted_fsrq
4FGL J1858.5+0640,bll,0.55,remains_bcu
4FGL J1859.0+2329,bll,0.835,predicted_bll
4FGL J1901.0+6208,fsrq,0.6509999999999999,remains_bcu
4FGL J1901.0-1739,bll,0.555,remains_bcu
4FGL J1901.7-5140,bll,0.565,remains_bcu
4FGL J1902.4-0629,bll,0.95,predicted_bll
4FGL J1906.7+5419,fsrq,0.5071538461538462,remains_bcu
4FGL J1907.2+0126,bll,0.6685918367346939,remains_bcu
4FGL J1907.7-1232,fsrq,0.61,remains_bcu
4FGL J1909.5+3511,bll,0.833448948948949,predicted_bll
4FGL J1909.7-2140,bll,0.57,remains_bcu
4FGL J1910.0-2453,bll,0.6195918367346939,remains_bcu
4FGL J1911.5+0311,bll,0.91,predicted_bll
4FGL J1912.0+1612,fsrq,0.6427777777777777,remains_bcu
4FGL J1912.1-0803,fsrq,0.86457451402912,predicted_fsrq
4FGL J1912.4-1222,fsrq,0.9115880041906758,predicted_fsrq
4FGL J1912.7-1250,bll,0.7520918367346938,predicted_bll
4FGL J1913.2+0512,fsrq,0.8447329317269078,predicted_fsrq
4FGL J1913.4-3629,fsrq,0.725,predicted_fsrq
4FGL J1915.3+1149,fsrq,0.82,predicted_fsrq
4FGL J1916.7-1516,fsrq,0.9797329317269078,predicted_fsrq
4FGL J1916.8+4201,bll,0.52,remains_bcu
4FGL J1917.7-6442,bll,0.675,remains_bcu
4FGL J1917.7-6930,bll,0.5797342436974791,remains_bcu
4FGL J1918.1+3752,bll,0.9740193071360836,predicted_bll
4FGL J1919.2+0618,fsrq,0.76,predicted_fsrq
4FGL J1921.7+5817,bll,0.92,predicted_bll
4FGL J1922.2+2314,bll,0.8090901277262565,predicted_bll
4FGL J1922.5-7453,bll,0.96974069404538,predicted_bll
4FGL J1922.6-6324,fsrq,0.615,remains_bcu
4FGL J1923.4-2503,bll,0.963846153846154,predicted_bll
4FGL J1924.3-5458,bll,0.67,remains_bcu
4FGL J1925.0+2815,bll,0.975,predicted_bll
4FGL J1925.7+1227,fsrq,0.9268280984719866,predicted_fsrq
